ph,Chloramines,Turbidity,Potability
7.080794504276835,5.531684612810469,5.266367538576662,1
5.452214926167417,7.689190528554683,5.190533810336875,1
7.080794504276835,7.457514884222507,5.0763624641800265,1
5.433466238973562,4.584133909828415,2.871196030589475,1
7.374775413656679,10.038245002074108,3.5922647284429,1
7.080794504276835,6.229321818270924,2.951395753410233,0
5.226941884272904,6.294517392979037,2.2595502886491894,0
4.594209164354396,6.761683214465978,4.917909886714817,0
6.784133023750861,7.403641894087093,5.03582284435287,0
6.400256164229511,4.935997766107353,4.561493818692693,0
6.839415897979054,7.238828645086748,2.854526551578415,0
6.901863448736066,5.163931372998991,4.047907292461217,0
7.080794504276835,8.186258380252383,5.260301115251683,0
7.888843574059525,8.38894421399903,3.6305239854418616,0
5.527633482507711,6.436288160630948,4.591137050219068,0
6.492403121956253,8.620697294848203,4.383394691806273,0
6.684699736748975,9.876574050392144,4.030659830632323,0
7.080794504276835,7.843143600307158,5.034682957349176,0
6.223677774999095,9.336773799527514,3.919575057474988,0
4.758648346768645,7.667128478800443,4.405508764376716,0
7.440825031061319,4.6102446924534215,2.496342612338434,0
8.054885744073163,7.309821638629845,3.514097774584284,0
7.06183097218188,9.138390839362147,4.299018586936102,0
7.080794504276835,7.092691320173934,5.005878529984143,0
7.611609817181437,8.561123755060423,2.873261209549148,0
4.69143831512022,8.571649638299693,2.730792274371549,0
8.064170137236562,8.591510126308991,3.246077223248075,0
4.292966858149657,8.630313014071895,2.8049235828692907,0
7.865756954092344,7.321343442882046,3.738618342932626,0
9.085637101693884,9.820230918736057,2.544020275544053,0
6.592442507785291,7.303183678175727,3.0608273538358923,0
7.03281872622224,5.390593422595753,3.633373288668084,0
8.990317233704655,7.508305289508399,4.494544339362194,0
8.561218924457805,8.159299081006804,2.8138885986983486,0
6.7391576920220535,6.543089824078055,5.214484016180421,0
7.080794504276835,6.5913711396627885,4.238252980379006,0
6.492627157365379,9.04114608484344,3.3787784927745594,0
6.753128352860487,3.9209736624247262,5.102516756563615,0
5.039373608702727,7.27154271028571,4.957419783113156,0
8.296344055589273,8.262903987469691,5.400810789347245,0
5.455599351643056,5.783579818643897,4.4763487151197605,0
7.918183320861496,9.00872609354944,4.764193594306708,0
5.018045870383922,6.155483652519991,5.035153706923996,0
6.495435285215991,8.479302000403932,3.3904705401970827,0
7.080794504276835,7.076633581769529,4.456104061234216,0
8.783167623905637,7.390474095948067,4.274136884143136,0
7.080794504276835,6.550031094059824,3.403269587083857,0
8.159666704184943,8.769621767000698,2.9571948491508118,0
7.685396843315841,7.991366182885692,4.179187127681619,0
7.76202074451675,5.018671102233063,3.2563013285827784,0
7.207931097430971,5.557863755660677,4.705561883525115,0
6.98704150028991,5.017698088295537,4.475161102744778,0
4.69219656349297,9.363249825363392,4.009006061677201,0
7.080794504276835,8.51365460907883,3.1834353228956065,0
4.059431468029172,8.34212976694786,4.330321564154249,0
8.389945658771296,8.34881476124955,3.5697173123209334,0
10.695532491586295,6.521422284947895,4.154845327510767,0
6.791696906894755,7.101223816321487,2.817391373961896,0
9.953952111556116,9.97984962210093,4.052905069433097,0
7.080794504276835,7.064672494896746,3.837256627123341,0
4.489783796199172,8.486030243192529,3.776225631479449,0
8.020869102871476,7.487278120016829,3.4421212362955,0
5.0900353321672975,6.741909445204502,4.838862280223715,0
6.466874708929867,7.054937966486287,3.4081687916535586,0
6.702496216244025,7.029491110970193,4.267952933982107,0
5.766204133561628,6.198937218819007,4.472018169722266,0
6.571099216507485,6.280195162130877,4.555949236427071,0
8.509220048921595,6.392545063613865,2.5198915810235114,0
5.953981878134785,8.439680712314411,4.071916487170485,0
5.403196491704968,8.257587185132989,3.871463111097292,0
5.596929951315809,7.456556509724278,3.506764606330233,0
10.632909606071516,7.135496643869766,3.72245485080585,0
4.91681922881674,4.024455657493151,3.8367032388187607,0
7.1830959315085465,7.982096708062272,3.8065394387932265,0
5.923441414571481,6.296103203499958,4.107363630145296,0
7.377036503769029,6.144844982231076,4.531658688151207,0
7.833495881064739,9.370848444420924,5.580829963035424,0
4.745764371481156,8.840473500525777,3.6991462587291006,0
9.055825784677507,5.838594348296554,5.456912830156691,0
5.492155982957838,8.072933637567953,3.294129366085436,0
4.487517479010939,9.751560796636284,2.7657222477016736,0
7.027185659271876,8.600477186834942,5.353043339815189,0
10.200644508442188,5.567500642050892,5.174719758892985,0
6.784279329300363,4.084932416197642,4.045547056489322,0
8.08041524398239,6.867552960029958,4.070824291566874,0
7.080794504276835,6.490700311377002,4.167336456868864,0
7.344975869046369,6.764349993180452,3.418763194643632,0
5.923739954690041,7.430037412770904,3.8844603708206806,0
8.285395274908012,7.3578572545432035,5.438487906597953,0
5.94951876406115,6.045906439607806,4.072197621614668,0
7.080794504276835,8.963155528278786,2.9983354715810404,0
7.080794504276835,10.03050815644373,2.9341370013330885,0
5.296578803810236,9.232766061940334,3.9184698008316814,0
10.282067974894762,5.548407103735634,4.5729230043865705,0
7.01683611325458,5.903058231468139,4.101397991008648,0
6.871607245014967,8.31134872749755,4.180389311503939,0
7.080794504276835,7.29797265956913,5.504749396920436,0
8.274069058697867,7.42210444660359,2.5754230277099115,0
8.238878989445276,5.308989560204696,2.784712796717906,0
5.791154373453377,6.298365795305266,4.104834816564649,0
6.153368956728868,8.090493963325427,4.030337485422805,0
7.303051906328316,5.392692829400886,4.144869940408154,0
7.592672300075482,6.041143671607493,3.341426728065969,0
6.784116114807516,5.935771844008357,4.072186607547674,0
5.606856130577717,6.812943275393427,4.070966098496005,0
7.080794504276835,9.380013284090806,3.817778953181653,0
4.922045466248699,9.144953298114434,2.291694536023172,0
5.700784947291592,7.563100468517474,3.978141278692845,0
7.080794504276835,5.787190934365635,3.1340001497974344,0
10.678056255643256,4.866092410145974,4.308256960674539,0
7.6021214747799855,6.900379647327515,3.6988747689394295,0
8.84628195691071,6.057867647319615,2.9250375580069843,0
6.751698586301178,8.365470022720896,3.7560066720223904,0
7.080794504276835,5.733147893867967,3.619590634969264,0
7.080794504276835,7.62752384206607,4.43921523990166,0
5.088213197324547,6.055622508469588,2.6006186786445613,0
6.9549072165208425,4.493900097817161,3.169714975942725,0
8.983811794161655,8.645881893419118,2.44567338788982,0
9.519659984470318,6.154072581466943,3.99455613628636,0
4.700392723840931,7.9190831602624785,3.481943696005759,0
10.386132934434618,5.845501641338506,4.9213406247862,0
5.746529194455349,6.066386357101846,3.808372006211507,0
7.080794504276835,4.9549231765651935,4.699120987045171,0
7.080794504276835,8.921733174905693,3.941073832069612,0
10.811289500397242,10.141060053348731,4.416183694491997,0
8.966835972567804,7.137871354061047,3.6543549623702583,0
7.080794504276835,6.64783993415416,2.27639196018481,0
6.848805452540466,9.77500406626542,3.13004476285238,0
8.861701556503956,6.050225266127892,3.5791072422859003,0
4.252985000876296,3.2711440240210687,3.58830042034225,0
6.729829903890115,9.733356110206712,4.724321913211669,0
5.924540482437398,6.614180462593355,4.224342508773007,0
6.783888467541533,5.171453573375093,3.250022229204365,0
7.390896678654897,8.760434379770334,4.32513164451923,0
6.470151959152821,4.39313814981189,3.12539111192484,0
6.930391469669391,6.259352880963183,3.6997960364086304,0
9.302441187910585,8.30040216841763,3.6759854978305095,0
7.421997644251864,9.157615312499004,3.6036095808461335,0
6.583064855827969,6.542088000055957,3.772858553084088,0
6.204429354069558,6.236836216752792,4.106807505488429,0
9.066628053764038,5.962836939385372,4.055421250793916,0
4.713116701054447,6.591108949152465,3.923356035619532,0
10.581385987628256,7.668897441408557,2.966945650593862,0
7.5742612367877715,7.33536186356088,3.6867589826723,0
6.138785151951198,6.812142878738287,4.677289618268685,0
5.276323544024682,6.862988074575324,3.883029041117391,0
6.776879087805668,8.386403518156909,3.322065006530626,0
7.2394159210992495,8.204071005976033,4.531825294993109,0
6.552279123020959,6.928597412765158,3.443385018883295,0
8.40876623110244,6.6342101132597895,2.372791476751066,0
7.986398705504575,5.689518473675122,4.814779190766616,0
7.3669152841286385,5.584369157426571,3.051316562922508,0
6.062738419015513,9.46339068688187,4.369454696832489,0
7.856471100461379,5.816703197883763,4.534681098281898,0
5.158396409506499,6.736118026809487,4.645852434791949,0
7.080794504276835,6.226491277850969,3.4583200005897763,0
6.39908051004593,10.517848492663749,2.6205380227279225,0
7.394255556132569,7.816294444254865,4.26319277247499,0
4.443850856498079,9.768406488617064,5.038118946233022,0
8.247148271309296,4.97450612352311,3.941969260461584,0
4.902158988606676,9.915647165119752,3.499048522914918,0
6.86313624993993,8.193416004409773,4.319777194854658,0
6.6695323796655455,6.372975147661259,1.9648630966312208,0
7.595669983691271,6.192662700732348,3.403393176535209,0
8.16307638255827,6.028559416620544,3.287243970810318,0
8.870278259927936,5.180105640804004,4.18274066496293,0
8.769676021676739,7.548543437259352,3.7767184616875142,0
4.737391256802652,8.781904577996217,3.8533880722545097,0
7.790874862321438,6.785685189577225,3.076214340708842,0
7.080794504276835,8.669944102585777,3.241267186661132,0
6.087306100000082,7.231926684912577,3.666671803251088,0
7.6512942259202,6.648272780493369,3.2580416465868867,0
4.771490668948941,9.16523914539234,3.936972573012225,0
7.080794504276835,4.649166445536806,3.4528218640874533,0
5.39205760659185,7.843225649588569,2.978925444705386,0
5.477283049476333,5.523010780807942,6.357438520067428,0
6.364155674065816,6.6746350686624,4.764412041610866,0
7.080794504276835,8.594714508739044,4.863377535184865,0
8.347949482501885,7.623603583169212,4.217861430575852,0
6.615981651666498,6.136369824104111,4.63570912652134,0
8.312379503092345,7.4563022582930865,2.988093010442307,0
6.836224938677605,6.861235191713022,3.666613685710395,0
6.385470897689489,8.774356716879225,4.681716653309846,0
6.490037174928902,7.894244798435495,2.430883294085322,0
7.080794504276835,9.410657997698486,5.284233272110425,0
6.64884918609138,5.96127222367226,4.827527398066652,0
7.080794504276835,7.618884588424177,4.217553378155117,0
9.323583858284508,5.501070114239315,3.006650221855861,0
4.58196872788087,6.3584022962415565,4.500207624732678,0
7.884841993204571,7.903081469320279,4.631640754077167,0
6.168838539281275,7.7200109589287775,4.435760073378445,0
7.230845306553176,5.818229015846422,5.622018080855884,0
7.080794504276835,6.938729525155316,4.071343675272809,0
8.693104326309328,6.521814669653311,2.8982230607674366,0
7.080794504276835,9.554785291159469,3.2316796925242075,0
4.79746018165997,6.188502911703347,4.038502789352143,0
9.319176393077573,7.784940449239423,4.129230416389857,0
7.58168757744945,4.977306609069512,4.457282487105634,0
5.348213658597068,7.816284866414023,3.3111681102507315,0
5.487876362610197,5.211430347967574,4.223576482290001,0
7.080794504276835,8.8136660894912,5.486132309176686,0
8.31595907145097,9.47580112878229,2.760212573568241,0
8.55107774771961,6.936782341455183,4.046379690043383,0
6.013160966461117,9.29585200073896,3.455622540984072,0
5.744067537432683,7.017330330753139,3.1716552079647324,0
5.218989651481935,6.592516958774432,4.383942553936008,0
7.080794504276835,10.571596299305776,3.3583534546716933,0
7.4587076827919985,8.920632925274443,2.938082397276258,0
11.0278798626952,7.5166432155506255,4.178897908640168,0
6.729580190108561,9.808651156000304,4.003458052258935,0
4.150214299745359,5.56986865811152,3.502370872206418,0
7.159398310953257,5.817090294681839,3.254926496664732,0
7.080794504276835,8.55144684504605,3.662648159726404,0
6.209697436775356,4.87541388108418,3.893766831260585,0
7.080794504276835,7.53304200193721,4.126407533121048,0
9.608533593881912,6.5778340481222415,3.042796943791497,0
5.375895978926893,7.894086171432456,4.174219639817962,0
8.697122159630041,5.350923532087751,4.180567592572657,0
7.748928548486438,7.3758831019097135,3.13694500654802,0
7.117917746068107,9.605650817390336,4.213567957421265,0
8.31002902004885,7.703374743177986,4.775784922040909,0
5.5242965308965095,6.344585274835143,4.033391217742071,0
10.201425755101072,4.8998748098928,3.964449588219743,0
5.3681257542274565,8.098838844819452,2.0041425861250266,0
8.937802407855287,3.694274998949452,2.831234425504209,0
8.12420782636168,8.54083737580695,4.72445657765958,0
7.184973118804081,5.21668448428477,3.665410662111125,0
5.49948928649166,9.619574960906595,5.8468269575803085,0
7.080794504276835,9.711379813856343,3.371680094416703,0
5.319769072934949,8.053558881344857,2.925732039706137,0
6.369111631336883,9.170939959898565,2.275903461382081,0
6.733493842280846,6.035086878051128,3.178003604766868,0
6.883015402442057,7.243682989120733,4.102291769099022,0
8.013516428610775,7.837397649883607,4.4449005904963546,0
8.27205509125987,8.44840522471032,5.140207742689406,0
8.746985976471965,5.459171832896898,4.7637305356972295,0
8.154840855474227,7.651668437911807,3.696327574847777,0
9.045720545334614,7.609833075619996,4.213700443947227,0
8.922409558967978,8.560537109298675,4.081728016204542,0
5.96130157218858,6.1887903080650615,4.91958504678586,0
7.080794504276835,7.248374249340612,3.651864698731579,0
8.184410006452293,4.038955038706492,4.599082200140892,0
7.636454091471839,11.086526251113613,3.332906497382808,0
7.7753855932769635,7.881197241955268,3.3094717160131584,0
7.617148870829691,7.3827548827212,2.3915400059994005,0
6.664934584402665,7.325000809399832,4.502138213738983,0
7.080794504276835,6.325161655042652,3.855772963661712,0
8.81535795265852,7.223961867464942,2.875880180472337,0
7.765635561977197,6.984101860179184,3.214449639874844,0
6.225152012969118,5.574917123210296,2.770822652580127,0
7.080794504276835,8.289191783611953,4.157927298303721,0
8.567043820038332,4.286930404603043,2.8049268236561344,0
6.994194675250799,9.79632989498925,4.398900709483949,0
3.3445885334830234,8.530101581463274,2.57514103097745,0
7.080794504276835,9.539983929130004,4.565423281976806,0
7.080794504276835,7.259638237663376,4.344804944234699,1
7.774468468846811,7.947534131189498,3.8910973336994905,1
7.080794504276835,4.2509167915312815,2.959749614118373,1
7.2034388489879815,6.283249716056102,6.389161009216368,1
6.150487600902442,9.609895813228702,3.551655811015034,1
7.080794504276835,8.827654541082934,3.9592936152493454,1
6.767523658273503,5.232749727921741,3.3002534975545297,1
8.037430326921505,4.755879694801491,2.5062381267412426,1
8.177174973797975,7.2716723645577295,3.325638985632972,1
6.744799074889901,6.125251637811496,4.86854263008631,1
7.603775446495936,10.999995159050403,3.5849850237337204,1
8.546145555159878,7.652073244872579,3.505300168213539,1
5.43251208523776,9.180703191789364,3.8744253151616057,1
7.71408935995488,7.631357065523394,3.1825828574638706,1
8.154531511065274,6.19884397985866,2.460464866914837,1
7.080794504276835,6.481985709898432,2.977047400244634,1
7.845879929236758,9.007161200505026,3.667154204946097,1
7.15642449459831,6.734527285410932,2.958414711590032,1
5.694694238027413,8.124265427658612,3.870610799553027,1
6.707685556382788,6.809945058547433,3.8226687145376768,1
4.77522195583692,9.422100574893728,3.2230808645202327,1
7.080794504276835,7.378235881075599,4.387208418499805,1
7.080794504276835,8.025806109167293,2.9997023209082743,1
8.501711439023032,7.108190294038022,5.612295662106835,1
7.741245058636744,8.696478833800825,3.7411433659749633,1
4.18749081481174,5.84611204151865,4.592959344095949,1
7.080794504276835,6.0306399601185365,4.604724795804473,1
7.808012211560277,6.378364493521163,4.165549905534822,1
5.895948983187193,4.600729970888528,3.659652967576408,1
7.269652252805362,3.18118329063755,3.789236756581051,1
7.080794504276835,9.794730235571302,3.898915859529646,1
9.48960096649994,8.349206793755082,4.300694899087454,1
7.457979826928165,7.475273364334676,4.497730795590356,1
7.992320364236402,9.59874228090855,4.342796788042317,1
7.746343115356286,8.458102715694844,3.678686031235552,1
8.275795629701165,5.742828934596181,4.721339549520147,1
6.879959452149452,2.7417121173046723,5.688206949361446,1
6.799375518361883,10.365679862326058,3.8199853771647767,1
8.16776766297284,4.545520136658822,3.4106855396131177,1
7.080794504276835,5.947389617427277,3.2616513991274934,1
4.736404607451753,5.271367216524433,4.995601765994129,1
5.953923889741049,9.6772688696774,3.9686471632564224,1
6.578998162273409,7.3175751855196625,3.690929417034364,1
8.775485733684196,7.931502716678679,4.393944466089358,1
6.8503020324159625,3.372369253748352,3.0802967096198777,1
8.757110512347623,8.544763659111414,3.808793010243389,1
7.080794504276835,6.90104076715514,3.2425454482885505,1
7.080794504276835,6.42577003677151,4.0058929921265065,1
8.07327895224373,7.898731599954655,4.854312785522253,1
5.07827417522148,4.105766322585412,3.631042313530789,1
7.444914014951037,8.175744201693186,2.571391505704419,1
9.434005874654105,5.857333129140415,4.2010543638879385,1
5.90590695420357,9.125163915775502,2.9172840562365963,1
5.803496975764156,4.146601117658612,2.1817141666785806,1
7.61715192193207,6.225933055611912,3.4225434306886307,1
9.00846433449955,5.594006547611537,3.911014707443342,1
5.422445767908819,5.491962672908565,2.911751390260459,1
9.778181812741442,7.666108730062655,4.143365318508068,1
5.204938762890717,7.300265027559329,3.439561018542137,1
4.872560878371032,7.0780148890041295,3.9180057985839225,1
7.793914804354769,7.868035975030614,4.220027670860785,1
7.080794504276835,10.087062401210986,4.081328787472204,1
7.058182608235123,8.556396061089337,3.61383477061922,1
7.890354273534902,7.773484085746959,3.209588058451998,1
7.535700190571214,6.701159346040737,4.208354353518171,1
7.202534415579847,8.015743172635725,5.702504528449717,1
7.080794504276835,5.606500395404296,4.398059122757676,1
8.722143776841188,3.651961339353696,3.2746286418408777,1
8.35263517558002,4.439791251197312,3.939011353106868,1
6.2843857911113785,8.980270623695109,5.030712169428622,1
7.080794504276835,7.489779370159324,4.052367137670618,1
9.30566048031861,6.914685302912404,4.485070146526452,1
4.923178856199699,5.648145717519176,3.329600783081267,1
6.143018479793687,3.6844626644107903,5.370403410374523,1
5.744504157048756,6.69394937956654,3.5335001498780327,1
6.616649174874958,8.353373632495304,3.8817671783074488,1
7.623499920279238,6.040735165120504,4.76499518416768,1
7.860106421505122,6.18785720964272,3.499774683747187,1
7.393110152584626,7.7403771181688175,4.431739047145852,1
7.080794504276835,6.394342434136246,4.641041336188799,1
5.579517092707998,7.698690079377398,4.043914692602463,1
4.303574607482778,7.490508409340612,2.010537157431691,1
7.310715695744376,8.4375149697106,3.5788263404357843,1
6.417702476103476,5.573848753615652,4.046305671849512,1
7.080794504276835,5.454993532773515,3.894061160472698,1
10.774318090075074,7.602196991522025,3.229834158576746,1
5.036453976008759,4.991061122347455,3.534665425189356,1
7.080794504276835,7.774360848396785,4.318271772600726,1
10.41504401364904,6.354814991677399,4.209136505059297,1
8.41860665004133,5.605863656386442,3.442847819687195,1
7.808641136495527,7.219558055997078,2.4727203251760423,1
7.557963629790507,3.3116072571688484,3.2922701527035314,1
11.24450714270002,5.888459997642613,2.9299527394001954,1
5.728823779303805,5.684492227939808,4.412173550093767,1
10.486808416025616,9.548769015124698,3.804352132029541,1
3.7921257317804,6.110295327311623,4.62068558556552,1
5.71625135415621,5.2991636367056,3.433135384725815,1
7.080794504276835,6.151217322720383,4.536122682223924,1
5.473603398247983,5.621361690399648,4.9578222414352044,1
7.080794504276835,3.912714090018384,5.11386970579597,1
6.770926884040844,5.215861524347611,4.910533820344201,1
6.043360083711829,4.371024856309438,4.74524751697268,1
7.080794504276835,4.976788270790193,3.0938144500611764,1
6.320427822952782,6.968422637847091,4.553380742681595,1
9.185417502207793,8.108317979962136,4.186674617804839,1
8.684778671525315,5.381993558098351,3.8773491849022137,1
7.961721463165571,9.492074041013112,2.2869434947281544,1
5.484151253504955,5.003730631924251,4.438858459911646,1
7.186931122348115,4.984431830347783,4.275645348013285,1
5.470802484400142,6.0433954485275,2.962852429032913,1
7.080794504276835,7.036828316244749,3.843405195850602,1
9.792727768555451,5.214315143188376,3.729120401580513,1
3.637170625355805,7.532191965992924,5.446565702616764,1
7.06478908142805,7.443243199299871,4.4016278345277335,1
6.632031568588184,7.96452512488874,3.3862942904685025,1
5.913956687853429,7.784749911423435,5.648605948542045,1
9.484703254003293,4.219710533068505,4.13227423789269,1
8.447404488438133,6.433183887942168,5.218307110261475,1
7.727421140658746,9.716908128728283,4.601802090002829,1
6.859323725529028,5.885557479524616,4.501980014505442,1
5.846786697496672,8.442033603660807,3.371110880826984,1
6.30000176658891,4.242828908559183,3.7094371813849474,1
6.64646992248928,11.14310959304401,4.387601741834642,1
7.31344675557596,4.143329384036738,2.2206399231442355,1
6.572656388857353,6.164621288543354,2.8209272493496207,1
6.002414611941971,5.687754930947671,4.315308015041465,1
7.080794504276835,9.112484615178165,3.624635249622655,1
5.93605710996818,9.982723538040052,3.940282339037946,1
7.591089848316611,5.307070875577667,4.531196012957704,1
6.875746152392153,7.571359938533217,3.397302571603791,1
8.016279103360878,9.796999515077292,4.308222881195557,1
8.783596632026194,7.415405532414375,3.4708854235987814,1
6.911698241358011,7.224710174935922,4.616641008449857,1
8.71924020683575,7.421209913519095,3.912836036583348,1
5.974583248480268,5.66265724677601,3.721974696238987,1
4.4293787345323405,9.010332224772313,4.271167637481616,1
7.080794504276835,4.792361012310782,3.8408887616175593,1
7.080794504276835,8.026586326762152,3.19012777090997,1
8.215123506909467,3.308977338758735,4.511384048876486,1
7.828740104752374,5.438776428929289,5.199446635796848,1
7.949964794513219,7.8332749648098865,3.3171524499122014,1
6.114332051439626,5.568042052840514,3.680409990337341,1
7.080794504276835,6.66147386631929,4.516869764126983,1
7.139428272590956,8.111958085302863,3.771596492148276,1
7.080794504276835,7.977730117723771,4.314495017031872,1
7.96852586987492,4.716576507918205,3.173879163212596,1
6.635894308187562,6.032863905159469,4.523236865678159,1
6.394548022914309,7.065083740762097,3.042496817945847,1
6.280978206755163,8.417895728135505,4.599432013730158,1
7.992026977293408,6.587302301425708,4.647095594485686,1
5.068795502073682,5.330123052152086,4.362085653052907,1
7.080794504276835,6.309685173451063,3.499453074211392,1
8.151248961954652,7.009437062121737,2.7998833209288145,1
7.582941676733986,5.892272673694608,4.164028619351949,1
5.344116870389696,6.559265111493522,4.104698560797167,1
7.871961402750839,8.076613046836648,2.93853628710008,1
5.3270235340963366,7.362410882893811,4.85582125104602,1
10.55027327313621,8.933966139013041,3.951304462604924,1
7.080794504276835,4.9512770484847,3.068919236981341,1
7.471026670171208,6.878354263572089,3.707974079965065,1
7.94388247715476,7.769214768699737,4.111691344532814,0
2.690831240408815,6.05307194454977,4.650033779162522,0
9.13569425989131,6.18592511972857,3.281802195770618,0
5.2140091940446665,5.783357385747603,4.453525556196591,0
8.64953494696306,6.048403824702428,5.229809192531628,0
7.756678950252448,7.462613332349711,2.8424707084630283,0
7.1042952035253055,7.1709769880066645,5.464856803369509,0
5.363362645369775,6.520854677100747,3.871372488778947,0
6.582499747201653,8.565831605436097,4.152014126960154,0
6.810466516571186,7.422781036509128,4.402339512540909,0
7.080794504276835,6.979954608076548,2.37292472175806,0
5.574116594512444,9.219973244815074,5.152527697942889,0
8.555283422607033,8.290688224907012,3.687152067632291,0
4.483402760935388,5.276730857728753,2.203840523502365,0
3.783043638411448,4.667081744044442,4.4022441460051605,0
7.138374316854361,6.9077144976833775,4.144872250700283,0
7.080794504276835,7.404582502297141,3.2101680887198576,0
7.912361028113824,8.913364274633205,2.878515630522547,0
7.080794504276835,7.702135354264007,4.217743744931683,0
9.128357757690482,6.850200389133175,3.762222688560586,0
5.271971377729756,6.183950032168574,4.119436474929048,0
6.46509352906692,7.420154854034217,3.790523693182784,0
8.24518659646861,9.369641788553407,4.125731794026834,0
7.080794504276835,8.008076903196557,3.5020815041262328,0
6.704791892183704,6.942106755605267,3.806596292463485,0
6.430254785956541,7.087909963050183,4.805791533619516,0
7.48279127635069,8.17186545006647,4.09474628637336,0
5.504452320660907,6.80095766880417,4.657360934464802,0
7.521920636411117,7.177654989327613,3.110932391139892,0
7.080794504276835,5.959309157637451,4.5593366423943165,0
8.522567732718088,6.729775468681519,3.358284404886048,0
5.69447554633745,6.556668444833776,4.107467119295052,0
6.934503590060883,5.666870422440619,3.875238036589964,0
6.115180039114616,6.707523245610187,3.6908618596006346,0
8.575673021827997,4.865462911988274,3.506229064263776,0
5.689142987663644,7.238470317507407,4.592979951091307,0
7.080794504276835,5.454050988062815,4.059377403894223,0
7.226127199808895,6.1936239397781865,4.15355890079017,0
7.197795991543301,6.897594139847025,3.8440132867950574,0
3.84681432776782,5.629535947044413,3.5842019158558904,0
5.896339345911832,5.292162419422319,5.0328549210101725,0
7.080794504276835,7.865780791394658,3.572343821947975,0
8.326349854410445,8.36413102029555,4.395284862710226,0
6.891561654773667,5.15386951765593,3.5619625718994854,0
5.548124946933236,6.647425228431361,4.599235865233297,0
7.080794504276835,7.338416846927596,4.316063250218271,0
5.3866379619568105,7.312751932833271,4.32090017506474,0
7.262534651633063,5.837807201144256,4.846359371825784,0
6.2570857911396685,7.075130627265931,3.994713696692633,0
7.025504334993,7.276064918343411,2.941555122814548,0
6.584839333204741,6.6739774050955365,3.919954569326576,0
6.565633547125035,6.693213781270785,2.7709484970749205,0
6.622102936480842,7.256071192506777,5.2909207163820895,0
7.217392780568977,5.993126371123805,3.7466198236682153,0
5.253907429487342,5.817404295782015,3.488372513803507,0
8.131375233569006,6.6787406155383895,3.5428107484612554,0
6.61977546022829,6.807580134398719,4.086920566839482,0
7.080794504276835,8.202453025113023,3.293552630526708,0
6.217255306949025,5.94607364340275,2.081425020190486,0
5.019984766789215,6.184709662457266,4.089485428098205,0
6.907379614971787,6.874702423784096,1.4961009425719864,0
6.3131147318719245,7.086468937594491,4.126964595932531,0
7.080794504276835,8.737782950223686,4.397533101212234,0
7.293929250131249,7.72197742911649,4.403250064507214,0
6.630363820304997,7.70348058497535,3.4905875728160614,0
8.015780395152742,6.259376143987399,3.1805801865505683,0
4.249890379403849,5.360895563439263,4.116347641066605,0
4.265269639731993,5.91488443806432,4.900446069054143,0
9.266840595087142,6.838778829796177,4.330049468785837,0
9.619456625659463,7.939888575169222,3.1731997673200087,0
7.086877325565761,7.354034994202686,3.992848210934416,0
3.433874059145088,5.973097827324135,4.104938403453945,0
8.436759028788977,7.863084070543416,2.4999101346874286,0
12.246928068519756,8.465160384182976,3.533243424589728,0
7.343031939773171,5.788346417696247,5.288057553828615,0
4.616438934449231,6.080029056003053,2.6343410214254592,0
8.307462969006558,6.895145947235456,4.625729241507733,0
4.909640554437281,6.929793189332428,5.345323940025499,0
7.709106359864045,7.734441196438386,4.235108119828695,0
7.080794504276835,6.290279267076197,3.206995482747466,0
7.818274839301502,7.504452893461385,3.329243165850729,0
8.207458912656827,6.761682296154904,4.151865853005895,0
6.958534137481001,7.363593123786581,4.194600000110389,0
7.080794504276835,7.203401351419109,4.297913885824022,0
4.349439999351715,5.967722339918852,4.442711502259796,0
6.629985035787515,6.546463536394048,2.53449947794664,0
8.969697389596341,7.46706801791988,3.983098817989866,0
6.771050289732039,6.7463438053848845,3.2448668321310623,0
6.724639342026933,7.744699887440408,2.9214147722618398,0
7.080794504276835,6.572390231788684,3.4396233538018897,0
6.967270763874334,8.977179702653883,3.2724707390406103,0
7.080794504276835,7.380664026306306,3.2328721157393794,0
7.053116739303244,8.051172565689857,5.671998849860188,0
7.755154226534814,6.911867556478251,2.728799591724234,0
8.580008559294866,7.040727474579704,3.195591056480895,0
6.901710202557188,7.436807555796994,3.0356705967120168,0
7.814250246965275,7.631406985299353,4.10466196258988,0
5.918953546438134,5.326271917158785,4.265547138587628,0
7.02129530579393,5.907272718398605,3.675557955645053,0
7.080794504276835,8.115767880723318,4.893750991721558,0
8.132736965065675,8.68483259764943,2.9694339207381235,0
6.057068041253538,5.753405051896213,4.3717478538333525,0
5.343075102966485,6.651801292027482,4.240031707717554,0
7.080794504276835,8.728973147860508,5.444927203736903,0
5.742533062882013,6.826412755635183,4.272202758106124,0
6.584813111444327,6.238919727299763,4.404132196402706,0
8.070477126886109,6.902369830255252,3.05579047450667,0
6.652824347726776,5.949621952624554,3.661529274018269,0
5.506061504313135,5.983996403586644,2.77890595094447,0
7.080794504276835,7.094065865731884,2.4325072099122917,0
6.441766486400109,6.685755347769314,3.682134341416014,0
7.080794504276835,6.951665550292708,4.894842462723428,0
8.248703054410829,7.877666104360982,3.5405320044112223,0
2.5692435620279186,6.380683612713321,5.506934431690963,0
5.664845758430077,5.153872814055152,3.5702904563752726,0
